1.0;4.90913;4.90913;0.0;34.0;0.775158;0.775158;0.0;1.0;3.0;0.0
0.0;1.1129;1.1129;0.0;19.0;1.32783;1.32783;0.0;1.0;1.0;2.0
0.0;1.75844;1.75844;0.0;7.0;2.66017;2.66017;0.0;3.0;2.0;4.0
1.0;2.05138;2.05138;0.0;28.0;0.738105;0.738105;0.0;3.0;2.0;0.0
1.0;1.1892;1.1892;0.0;7.0;0.901376;0.901376;0.0;2.0;3.0;2.0
0.0;1.80612;1.80612;0.0;11.0;2.07027;2.07027;0.0;7.0;1.0;0.0
1.0;5.35103;4.58986;0.0;13.0;0.872314;0.872314;0.0;1.0;6.0;0.0
0.0;2.28119;2.28119;0.0;23.0;1.06125;1.06125;0.0;8.0;4.0;2.0
1.0;2.44073;2.44073;0.0;15.0;0.775853;0.775853;0.0;5.0;2.0;0.0
0.0;1.9242;1.9242;0.0;8.0;0.435238;0.435238;0.0;4.0;3.0;0.0
1.0;2.18579;2.18579;0.0;15.0;0.482423;0.482423;0.0;6.0;3.0;0.0
0.0;1.57983;1.57983;0.0;9.0;0.579338;0.579338;0.0;3.0;2.0;0.0
1.0;1.52895;1.52895;0.0;9.0;0.363603;0.363603;0.0;1.0;2.0;0.0
0.0;3.08883;3.08883;0.0;8.0;0.743193;0.743193;0.0;2.0;1.0;0.0
1.0;2.98465;2.98465;0.0;15.0;0.995273;0.995273;0.0;3.0;1.0;2.0
0.0;1.57842;1.57842;0.0;17.0;2.30799;2.30799;0.0;3.0;1.0;4.0
1.0;3.3346;3.3346;0.0;14.0;0.980279;0.980279;0.0;3.0;6.0;1.0
1.0;4.71274;4.71274;0.0;12.0;0.173025;0.173025;0.0;4.0;5.0;1.0
0.0;0.310718;0.310718;0.0;6.0;0.391754;0.391754;0.0;5.0;0.0;0.0
1.0;2.83557;1.31323;0.0;12.0;1.17497;1.17497;0.0;5.0;2.0;1.0
0.0;1.53281;1.53281;0.0;12.0;0.182741;0.182741;0.0;1.0;0.0;0.0
1.0;1.08612;1.08612;0.0;9.0;2.61697;2.61697;0.0;8.0;1.0;4.0
1.0;2.12331;2.12331;0.0;6.0;1.24478;1.24478;0.0;4.0;3.0;1.0
0.0;0.483752;0.483752;0.0;6.0;2.01436;2.01436;0.0;5.0;0.0;2.0
1.0;1.34338;1.34338;0.0;2.0;0.962789;0.962789;0.0;5.0;2.0;1.0
0.0;0.769378;0.769378;0.0;10.0;1.50109;1.50109;0.0;5.0;1.0;2.0
1.0;3.51848;2.75731;0.0;10.0;1.08103;1.08103;0.0;2.0;4.0;1.0
0.0;1.66777;1.66777;0.0;13.0;0.810377;0.810377;0.0;4.0;0.0;0.0
0.0;0.692054;0.692054;0.0;9.0;0.985368;0.985368;0.0;5.0;2.0;1.0
1.0;1.44957;1.44957;0.0;17.0;0.369548;0.369548;0.0;7.0;0.0;0.0
1.0;1.74025;1.74025;0.0;10.0;0.613339;0.613339;0.0;3.0;4.0;0.0
0.0;1.73182;0.970646;0.0;9.0;1.01267;1.01267;0.0;6.0;2.0;2.0
0.0;0.638461;0.638461;0.0;5.0;0.888437;0.888437;0.0;6.0;1.0;0.0
1.0;1.70719;1.70719;0.0;15.0;2.50168;2.50168;0.0;6.0;1.0;3.0
1.0;1.97876;1.97876;0.0;11.0;1.23517;0.474034;0.0;2.0;1.0;2.0
0.0;0.180318;0.180318;0.0;3.0;1.16781;1.16781;0.0;5.0;0.0;3.0
1.0;2.83271;2.07154;0.0;25.0;0.121136;0.121136;0.0;2.0;4.0;0.0
0.0;0.557373;0.557373;0.0;10.0;0.139743;0.139743;0.0;1.0;0.0;0.0
1.0;1.86249;1.86249;0.0;10.0;0.900312;0.900312;0.0;3.0;0.0;1.0
0.0;0.868303;0.868303;0.0;10.0;1.3239;1.3239;0.0;4.0;4.0;0.0
1.0;2.07325;1.31208;0.0;5.0;1.09413;1.09413;0.0;4.0;2.0;1.0
0.0;2.62768;1.86651;0.0;9.0;0.487715;0.487715;0.0;5.0;3.0;0.0
0.0;0.522043;0.522043;0.0;5.0;0.455246;0.455246;0.0;1.0;1.0;1.0
1.0;2.22482;1.46365;0.0;10.0;1.09174;1.09174;0.0;4.0;4.0;0.0
0.0;1.12719;1.12719;0.0;1.0;2.84362;2.84362;0.0;10.0;2.0;4.0
1.0;0.75375;0.75375;0.0;8.0;1.08084;1.08084;0.0;1.0;2.0;2.0
0.0;2.04003;2.04003;0.0;14.0;0.115604;0.115604;0.0;1.0;1.0;1.0
1.0;1.95479;1.19362;0.0;11.0;1.09877;1.09877;0.0;4.0;2.0;1.0
0.0;2.17198;1.41081;0.0;9.0;1.31066;0.549491;0.0;3.0;4.0;1.0
1.0;3.21624;3.21624;0.0;18.0;1.08385;1.08385;0.0;0.0;3.0;1.0
0.0;1.88688;1.88688;0.0;11.0;1.01013;1.01013;0.0;8.0;2.0;1.0
1.0;3.38733;3.38733;0.0;16.0;0.389672;0.389672;0.0;2.0;4.0;0.0
0.0;2.57704;1.81587;0.0;23.0;1.11096;1.11096;0.0;5.0;3.0;1.0
0.0;0.909513;0.909513;0.0;13.0;1.69975;0.938577;0.0;2.0;0.0;2.0
1.0;2.69208;1.16978;0.0;23.0;0.144498;0.144498;0.0;1.0;1.0;1.0
1.0;1.15321;1.15321;0.0;11.0;0.563752;0.563752;0.0;4.0;1.0;1.0
0.0;2.48018;2.48018;0.0;13.0;0.596605;0.596605;0.0;3.0;4.0;0.0
1.0;2.49606;2.49606;0.0;15.0;0.208762;0.208762;0.0;1.0;1.0;1.0
0.0;1.39421;1.39421;0.0;6.0;0.431559;0.431559;0.0;2.0;2.0;1.0
0.0;2.25698;2.25698;0.0;18.0;0.475642;0.475642;0.0;4.0;2.0;1.0
1.0;2.24061;2.24061;0.0;9.0;1.2848;1.2848;0.0;8.0;1.0;3.0
0.0;0.970372;0.970372;0.0;19.0;2.60583;2.60583;0.0;4.0;2.0;4.0
1.0;1.62359;1.62359;0.0;12.0;0.497462;0.497462;0.0;1.0;2.0;0.0
1.0;1.5186;1.5186;0.0;6.0;0.609893;0.609893;0.0;5.0;2.0;1.0
0.0;2.22237;1.4612;0.0;9.0;0.350069;0.350069;0.0;0.0;3.0;0.0
0.0;0.352445;0.352445;0.0;3.0;0.256825;0.256825;0.0;2.0;0.0;1.0
1.0;0.617412;0.617412;0.0;6.0;0.642111;0.642111;0.0;5.0;2.0;1.0
0.0;0.569286;0.569286;0.0;10.0;0.572528;0.572528;0.0;4.0;0.0;4.0
1.0;2.52702;2.52702;0.0;11.0;1.12391;1.12391;0.0;4.0;2.0;2.0
0.0;2.66472;1.90356;0.0;11.0;0.49472;0.49472;0.0;4.0;4.0;0.0
1.0;2.87972;2.87972;0.0;13.0;0.11445;0.11445;0.0;0.0;2.0;1.0
0.0;2.953;2.953;0.0;8.0;0.152385;0.152385;0.0;4.0;2.0;0.0
0.0;2.48022;2.48022;0.0;15.0;0.737758;0.737758;0.0;0.0;2.0;0.0
1.0;1.3049;1.3049;0.0;2.0;0.337194;0.337194;0.0;2.0;0.0;0.0
1.0;2.55464;2.55464;0.0;14.0;1.94116;1.17999;0.0;16.0;1.0;1.0
0.0;1.40021;1.40021;0.0;5.0;0.738497;0.738497;0.0;6.0;2.0;2.0
0.0;2.2614;2.2614;0.0;6.0;1.36933;0.463864;0.0;7.0;1.0;2.0
1.0;2.33731;2.33731;0.0;11.0;0.358364;0.358364;0.0;6.0;3.0;1.0
0.0;2.74188;2.74188;0.0;8.0;0.616753;0.616753;0.0;4.0;3.0;0.0
1.0;1.41537;1.41537;0.0;3.0;0.421251;0.421251;0.0;0.0;0.0;0.0
0.0;3.10725;2.34608;0.0;10.0;1.17715;1.17715;0.0;4.0;2.0;2.0
1.0;2.69837;2.69837;0.0;21.0;0.241571;0.241571;0.0;2.0;5.0;0.0
1.0;1.98776;1.22663;0.0;13.0;1.62503;0.86386;0.0;3.0;2.0;1.0
1.0;2.58035;2.58035;0.0;14.0;0.387741;0.387741;0.0;0.0;3.0;1.0
0.0;3.26614;3.26614;0.0;15.0;0.826124;0.826124;0.0;1.0;5.0;0.0
0.0;1.86751;1.86751;0.0;18.0;0.276343;0.276343;0.0;2.0;2.0;0.0
1.0;1.14216;1.14216;0.0;14.0;0.59971;0.59971;0.0;1.0;1.0;1.0
0.0;1.76626;1.76626;0.0;12.0;0.415402;0.415402;0.0;5.0;2.0;1.0
1.0;3.14589;3.14589;0.0;9.0;0.665186;0.665186;0.0;3.0;5.0;0.0
0.0;3.99349;3.23232;0.0;16.0;0.803933;0.803933;0.0;1.0;6.0;0.0
1.0;5.72543;5.72543;0.0;18.0;0.611018;0.611018;0.0;2.0;5.0;0.0
0.0;1.23068;1.23068;0.0;8.0;0.911532;0.911532;0.0;2.0;1.0;0.0
1.0;4.45388;4.45388;0.0;19.0;0.681236;0.681236;0.0;2.0;7.0;2.0
1.0;3.71812;2.95695;0.0;13.0;0.14859;0.14859;0.0;4.0;3.0;0.0
0.0;2.77085;2.77085;0.0;17.0;1.11852;1.11852;0.0;1.0;3.0;2.0
1.0;2.15028;1.38911;0.0;10.0;0.340407;0.340407;0.0;1.0;3.0;1.0
0.0;2.40056;2.40056;0.0;18.0;0.0970457;0.0970457;0.0;1.0;2.0;0.0
0.0;2.66178;1.90061;0.0;11.0;0.537698;0.537698;0.0;1.0;2.0;1.0
1.0;1.64952;1.64952;0.0;13.0;1.7066;1.7066;0.0;4.0;2.0;1.0
1.0;2.45603;2.45603;0.0;23.0;0.474483;0.474483;0.0;1.0;2.0;1.0
0.0;2.03041;2.03041;0.0;14.0;1.43756;1.43756;0.0;2.0;2.0;1.0
0.0;3.56828;3.56828;0.0;13.0;0.589496;0.589496;0.0;3.0;4.0;0.0
1.0;4.14588;3.28559;0.0;10.0;0.182456;0.182456;0.0;1.0;4.0;1.0
1.0;1.55724;1.55724;0.0;14.0;0.334896;0.334896;0.0;2.0;4.0;0.0
0.0;1.93187;1.93187;0.0;12.0;0.174705;0.174705;0.0;1.0;1.0;0.0
0.0;1.09586;1.09586;0.0;11.0;1.72153;0.9604;0.0;3.0;0.0;0.0
1.0;2.77398;2.77398;0.0;14.0;0.965283;0.965283;0.0;2.0;3.0;1.0
0.0;0.722959;0.722959;0.0;5.0;1.01595;1.01595;0.0;9.0;3.0;4.0
1.0;2.5505;1.78933;0.0;21.0;0.992018;0.992018;0.0;1.0;3.0;1.0
1.0;2.68955;2.68955;0.0;16.0;0.118043;0.118043;0.0;1.0;3.0;0.0
0.0;2.24914;2.24914;0.0;18.0;0.795971;0.795971;0.0;7.0;1.0;1.0
1.0;2.59121;2.59121;0.0;19.0;0.109716;0.109716;0.0;3.0;5.0;1.0
0.0;1.92605;1.92605;0.0;7.0;1.30172;0.540552;0.0;7.0;3.0;0.0
1.0;0.953312;0.953312;0.0;9.0;0.118301;0.118301;0.0;3.0;1.0;0.0
0.0;1.64562;1.64562;0.0;12.0;0.157023;0.157023;0.0;3.0;2.0;0.0
0.0;1.91312;1.91312;0.0;22.0;0.859628;0.859628;0.0;1.0;3.0;1.0
1.0;3.42967;3.42967;0.0;17.0;1.21683;1.21683;0.0;3.0;2.0;3.0
0.0;3.61987;2.85871;0.0;7.0;0.445014;0.445014;0.0;6.0;3.0;1.0
1.0;3.41675;2.53389;0.0;21.0;0.297493;0.297493;0.0;1.0;5.0;0.0
0.0;2.29076;2.29076;0.0;23.0;0.228917;0.228917;0.0;2.0;4.0;1.0
1.0;0.78641;0.78641;0.0;9.0;0.54565;0.54565;0.0;2.0;0.0;0.0
1.0;1.64765;1.64765;0.0;19.0;1.00939;1.00939;0.0;0.0;3.0;1.0
0.0;0.765614;0.765614;0.0;9.0;0.506624;0.506624;0.0;2.0;1.0;0.0
0.0;2.0178;2.0178;0.0;8.0;0.445187;0.445187;0.0;8.0;2.0;0.0
1.0;4.60356;4.60356;0.0;17.0;0.663731;0.663731;0.0;4.0;6.0;1.0
0.0;1.84293;1.84293;0.0;10.0;1.26376;1.26376;0.0;2.0;1.0;1.0
1.0;2.46904;2.46904;0.0;9.0;0.554763;0.554763;0.0;2.0;2.0;1.0
1.0;4.91621;4.91621;0.0;22.0;0.342698;0.342698;0.0;3.0;3.0;0.0
0.0;3.08415;3.08415;0.0;18.0;0.0980726;0.0980726;0.0;2.0;5.0;0.0
1.0;2.90697;2.90697;0.0;21.0;0.23023;0.23023;0.0;0.0;2.0;0.0
0.0;1.07481;0.313641;0.0;4.0;0.433994;0.433994;0.0;3.0;0.0;0.0
1.0;4.48577;4.48577;0.0;18.0;0.370236;0.370236;0.0;1.0;5.0;0.0
0.0;1.93588;1.93588;0.0;15.0;0.442436;0.442436;0.0;4.0;1.0;0.0
1.0;2.76272;2.76272;0.0;35.0;1.81466;1.05349;0.0;4.0;6.0;1.0
1.0;2.02764;2.02764;0.0;16.0;0.97089;0.209721;0.0;5.0;3.0;1.0
0.0;2.95852;2.95852;0.0;11.0;0.829504;0.829504;0.0;6.0;4.0;0.0
1.0;2.83557;2.83557;0.0;10.0;0.715009;0.715009;0.0;6.0;3.0;1.0
0.0;2.51933;2.51933;0.0;14.0;1.672;1.672;0.0;7.0;2.0;1.0
0.0;0.740048;0.740048;0.0;11.0;0.526329;0.526329;0.0;3.0;0.0;2.0
1.0;1.79848;1.79848;0.0;6.0;1.6235;1.6235;0.0;4.0;3.0;1.0
1.0;1.27118;1.27118;0.0;16.0;1.14609;0.384919;0.0;0.0;2.0;3.0
0.0;1.34781;1.34781;0.0;20.0;1.55714;1.55714;0.0;6.0;1.0;2.0
0.0;2.96802;2.96802;0.0;12.0;0.221381;0.221381;0.0;4.0;3.0;1.0
1.0;1.00357;1.00357;0.0;9.0;1.3801;1.3801;0.0;8.0;2.0;1.0
1.0;3.11947;2.3583;0.0;21.0;0.0985446;0.0985446;0.0;1.0;3.0;0.0
0.0;2.01376;2.01376;0.0;13.0;0.764264;0.764264;0.0;1.0;3.0;0.0
0.0;1.33896;1.33896;0.0;11.0;0.992326;0.231157;0.0;2.0;1.0;2.0
1.0;3.03102;3.03102;0.0;22.0;0.703542;0.703542;0.0;3.0;3.0;1.0
0.0;2.60922;2.60922;0.0;15.0;0.111559;0.111559;0.0;4.0;2.0;0.0
1.0;4.04218;3.28101;0.0;11.0;0.901867;0.901867;0.0;8.0;6.0;0.0
1.0;3.67741;2.91624;0.0;24.0;0.400125;0.400125;0.0;3.0;1.0;0.0
0.0;1.59515;1.59515;0.0;16.0;0.0;0.0;0.0;0.0;1.0;0.0
1.0;3.75714;3.75714;0.0;22.0;0.407168;0.407168;0.0;4.0;3.0;1.0
0.0;2.31513;2.31513;0.0;14.0;0.661491;0.661491;0.0;3.0;2.0;0.0
1.0;3.53913;3.53913;0.0;17.0;0.135788;0.135788;0.0;2.0;2.0;0.0
0.0;2.86236;2.86236;0.0;18.0;0.318169;0.318169;0.0;5.0;3.0;1.0
1.0;2.06185;2.06185;0.0;12.0;1.19894;1.19894;0.0;4.0;1.0;0.0
0.0;0.530481;0.530481;0.0;14.0;0.514509;0.514509;0.0;5.0;2.0;0.0
0.0;2.34878;2.34878;0.0;10.0;0.0899809;0.0899809;0.0;4.0;1.0;0.0
1.0;1.08617;1.08617;0.0;14.0;0.537307;0.537307;0.0;4.0;1.0;0.0
0.0;2.22234;2.22234;0.0;26.0;0.595313;0.595313;0.0;0.0;4.0;1.0
0.0;3.18377;2.42264;0.0;9.0;1.2003;1.2003;0.0;1.0;5.0;0.0
1.0;3.20076;3.20076;0.0;10.0;0.074542;0.074542;0.0;2.0;2.0;2.0
0.0;3.12856;3.12856;0.0;17.0;1.89345;1.89345;0.0;3.0;3.0;1.0
1.0;2.30818;2.30818;0.0;16.0;0.861035;0.861035;0.0;7.0;4.0;0.0
0.0;2.34436;2.34436;0.0;14.0;1.7413;1.7413;0.0;6.0;2.0;3.0
1.0;6.63049;5.86932;0.0;13.0;0.344718;0.344718;0.0;1.0;8.0;0.0
0.0;3.1082;3.1082;0.0;13.0;2.35854;2.35854;0.0;6.0;3.0;1.0
1.0;1.61884;1.61884;0.0;13.0;1.18825;1.18825;0.0;1.0;0.0;2.0
0.0;4.02104;4.02104;0.0;21.0;0.616864;0.616864;0.0;5.0;2.0;0.0
1.0;3.19004;3.19004;0.0;18.0;0.980145;0.980145;0.0;3.0;3.0;0.0
1.0;3.36132;3.36132;0.0;31.0;0.893889;0.893889;0.0;2.0;2.0;1.0
0.0;1.48104;1.48104;0.0;9.0;1.3319;1.3319;0.0;6.0;1.0;3.0
1.0;1.23596;1.23596;0.0;14.0;0.820474;0.820474;0.0;6.0;2.0;1.0
0.0;2.44389;2.44389;0.0;12.0;0.208252;0.208252;0.0;2.0;2.0;2.0
0.0;2.56057;2.56057;0.0;13.0;0.486548;0.486548;0.0;3.0;4.0;1.0
1.0;2.07108;2.07108;0.0;23.0;1.63385;0.872683;0.0;8.0;1.0;2.0
0.0;1.69553;1.69553;0.0;6.0;0.28161;0.28161;0.0;1.0;3.0;0.0
1.0;3.59139;2.83026;0.0;17.0;1.01388;1.01388;0.0;0.0;3.0;1.0
0.0;1.52044;0.614563;0.0;1.0;2.39405;2.39405;0.0;4.0;2.0;3.0
1.0;1.08628;1.08628;0.0;9.0;1.23346;1.23346;0.0;2.0;2.0;0.0
1.0;1.79757;1.79757;0.0;9.0;0.848942;0.848942;0.0;2.0;2.0;1.0
0.0;3.75131;3.75131;0.0;20.0;1.12565;0.364481;0.0;1.0;6.0;1.0
1.0;2.47314;2.47314;0.0;23.0;0.586716;0.586716;0.0;2.0;2.0;2.0
0.0;2.873;2.11183;0.0;11.0;0.774943;0.774943;0.0;6.0;1.0;0.0
0.0;3.25139;2.49022;0.0;21.0;0.420293;0.420293;0.0;6.0;0.0;2.0
1.0;2.13777;2.13777;0.0;13.0;0.0895892;0.0895892;0.0;1.0;2.0;0.0
0.0;2.42749;1.66632;0.0;12.0;0.723269;0.723269;0.0;3.0;1.0;0.0
0.0;0.585469;0.585469;0.0;2.0;1.7389;1.7389;0.0;3.0;0.0;2.0
1.0;2.73725;1.97608;0.0;13.0;0.496759;0.496759;0.0;1.0;3.0;0.0
1.0;2.71096;1.94979;0.0;13.0;0.0303408;0.0303408;0.0;0.0;5.0;0.0
0.0;0.690594;0.690594;0.0;10.0;4.206;3.44483;0.0;7.0;1.0;2.0
1.0;2.65433;1.89316;0.0;7.0;0.819606;0.819606;0.0;11.0;4.0;0.0
0.0;3.39575;3.39575;0.0;23.0;0.628765;0.628765;0.0;2.0;0.0;1.0
1.0;3.28662;3.28662;0.0;23.0;0.21643;0.21643;0.0;1.0;5.0;0.0
0.0;5.51767;5.51767;0.0;14.0;0.149588;0.149588;0.0;5.0;5.0;0.0
1.0;0.82755;0.82755;0.0;8.0;1.66635;1.66635;0.0;11.0;2.0;1.0
0.0;3.73814;2.82226;0.0;9.0;0.131868;0.131868;0.0;2.0;4.0;0.0
1.0;3.56749;3.56749;0.0;37.0;0.786563;0.786563;0.0;2.0;5.0;0.0
0.0;2.07651;1.31535;0.0;9.0;0.727677;0.727677;0.0;3.0;3.0;1.0
1.0;1.44633;1.44633;0.0;5.0;2.86721;0.583704;0.0;3.0;2.0;5.0
0.0;1.41533;1.41533;0.0;10.0;2.56662;2.56662;0.0;5.0;1.0;1.0
1.0;1.43023;1.43023;0.0;7.0;0.838322;0.838322;0.0;3.0;1.0;0.0
0.0;0.892456;0.892456;0.0;13.0;0.263739;0.263739;0.0;2.0;1.0;1.0
0.0;1.89643;1.89643;0.0;9.0;0.687544;0.687544;0.0;3.0;1.0;0.0
1.0;1.58487;0.823706;0.0;4.0;1.18789;0.426723;0.0;8.0;1.0;1.0
0.0;1.66325;1.66325;0.0;9.0;0.761142;0.761142;0.0;2.0;0.0;2.0
1.0;2.26129;2.26129;0.0;13.0;0.419877;0.419877;0.0;4.0;5.0;0.0
1.0;3.26328;2.50211;0.0;14.0;0.287444;0.287444;0.0;0.0;2.0;0.0
0.0;1.28434;1.28434;0.0;11.0;0.591617;0.591617;0.0;5.0;0.0;0.0
1.0;2.58593;2.58593;0.0;16.0;0.210243;0.210243;0.0;0.0;1.0;1.0
0.0;1.15599;1.15599;0.0;8.0;0.586972;0.586972;0.0;7.0;1.0;0.0
1.0;3.19575;3.19575;0.0;18.0;0.200953;0.200953;0.0;2.0;2.0;0.0
0.0;3.18063;3.18063;0.0;11.0;0.691013;0.691013;0.0;6.0;3.0;1.0
1.0;2.90855;2.14738;0.0;13.0;0.177084;0.177084;0.0;4.0;1.0;0.0
1.0;0.961088;0.961088;0.0;5.0;0.0515836;0.0515836;0.0;3.0;4.0;0.0
1.0;3.34385;2.58268;0.0;21.0;0.601768;0.601768;0.0;3.0;2.0;0.0
0.0;2.24838;2.24838;0.0;15.0;0.568258;0.568258;0.0;3.0;5.0;0.0
1.0;1.53116;1.53116;0.0;6.0;0.154537;0.154537;0.0;6.0;1.0;0.0
0.0;2.12153;2.12153;0.0;12.0;0.0489155;0.0489155;0.0;5.0;2.0;0.0
0.0;3.55196;2.79079;0.0;4.0;1.17728;0.416109;0.0;6.0;4.0;1.0
1.0;2.46219;1.70102;0.0;17.0;0.4235;0.4235;0.0;1.0;3.0;0.0
0.0;1.23218;1.23218;0.0;9.0;1.04664;1.04664;0.0;2.0;3.0;1.0
0.0;2.08868;2.08868;0.0;7.0;0.331188;0.331188;0.0;6.0;1.0;0.0
1.0;0.760574;0.760574;0.0;5.0;1.92892;1.92892;0.0;2.0;2.0;1.0
1.0;3.26196;3.26196;0.0;20.0;0.318824;0.318824;0.0;1.0;4.0;1.0
1.0;1.27561;1.27561;0.0;13.0;2.11411;1.35294;0.0;4.0;0.0;2.0
1.0;3.10503;3.10503;0.0;10.0;1.60561;0.844439;0.0;5.0;5.0;2.0
0.0;2.72578;1.96461;0.0;6.0;0.449499;0.449499;0.0;7.0;3.0;0.0
0.0;1.98438;1.98438;0.0;12.0;0.284781;0.284781;0.0;2.0;2.0;0.0
1.0;1.98825;1.98825;0.0;15.0;0.17525;0.17525;0.0;3.0;1.0;2.0
0.0;1.5634;1.5634;0.0;17.0;0.801733;0.801733;0.0;4.0;2.0;1.0
0.0;2.04443;2.04443;0.0;8.0;0.361866;0.361866;0.0;3.0;2.0;0.0
1.0;1.79168;1.03051;0.0;10.0;0.619724;0.619724;0.0;8.0;1.0;2.0
0.0;1.477;1.477;0.0;13.0;2.18312;0.489363;0.0;2.0;4.0;3.0
0.0;1.07139;1.07139;0.0;1.0;1.22824;1.22824;0.0;14.0;2.0;3.0
1.0;2.88355;2.88355;0.0;9.0;1.07258;0.297804;0.0;3.0;5.0;0.0
0.0;2.10585;2.10585;0.0;8.0;1.06014;1.06014;0.0;5.0;0.0;1.0
1.0;2.43928;2.43928;0.0;16.0;0.0250088;0.0250088;0.0;0.0;5.0;0.0
1.0;4.47273;4.47273;0.0;14.0;0.116805;0.116805;0.0;0.0;5.0;0.0
0.0;2.75058;2.75058;0.0;14.0;0.8001;0.8001;0.0;6.0;1.0;0.0
1.0;1.22451;1.22451;0.0;6.0;0.490923;0.490923;0.0;6.0;0.0;0.0
0.0;1.69244;1.69244;0.0;9.0;0.194202;0.194202;0.0;4.0;1.0;0.0
0.0;1.04319;1.04319;0.0;11.0;0.949368;0.949368;0.0;7.0;2.0;2.0
1.0;2.15712;2.15712;0.0;18.0;1.07719;1.07719;0.0;6.0;2.0;0.0
0.0;3.57376;3.57376;0.0;10.0;1.1695;0.408335;0.0;7.0;4.0;1.0
1.0;0.65739;0.65739;0.0;12.0;1.05029;1.05029;0.0;5.0;0.0;2.0
0.0;2.04202;2.04202;0.0;8.0;0.759561;0.759561;0.0;0.0;2.0;0.0
1.0;2.61302;2.61302;0.0;14.0;0.266894;0.266894;0.0;3.0;3.0;0.0
1.0;2.72187;2.72187;0.0;9.0;0.171763;0.171763;0.0;5.0;2.0;1.0
0.0;1.01897;1.01897;0.0;9.0;0.772083;0.772083;0.0;4.0;2.0;1.0
0.0;4.03223;4.03223;0.0;27.0;0.675105;0.675105;0.0;2.0;3.0;1.0
1.0;2.99915;2.23799;0.0;23.0;0.0762839;0.0762839;0.0;1.0;1.0;0.0
1.0;3.31349;3.31349;0.0;14.0;0.227498;0.227498;0.0;2.0;7.0;0.0
0.0;3.64686;3.64686;0.0;11.0;0.174208;0.174208;0.0;5.0;4.0;0.0
1.0;3.82869;2.30635;0.0;12.0;2.43425;2.43425;0.0;6.0;6.0;3.0
0.0;1.01763;1.01763;0.0;6.0;0.238829;0.238829;0.0;3.0;1.0;0.0
1.0;1.16635;1.16635;0.0;8.0;0.278076;0.278076;0.0;2.0;1.0;2.0
0.0;0.941557;0.941557;0.0;2.0;0.666489;0.666489;0.0;4.0;1.0;1.0
0.0;0.467281;0.467281;0.0;11.0;0.513746;0.513746;0.0;2.0;0.0;0.0
1.0;2.20911;2.20911;0.0;9.0;0.563524;0.563524;0.0;4.0;4.0;0.0
0.0;1.71191;1.71191;0.0;7.0;2.5422;1.01986;0.0;6.0;3.0;5.0
